date,open,high,low,close,volume,RSI_14,EMA_3,EMA_7,EMA_10,EMA_14,EMA_21
2020-05-08 12:01:00+05:30,543.6,544.2,543.25,543.3,68487,42.67823302736253,543.5689895794327,543.8013587590945,543.8325195453127,543.8311894055443,543.8284661428146
2020-05-08 12:02:00+05:30,543.3,543.6,543.0,543.25,33318,42.0922154943338,543.4094947897163,543.6635190693208,543.7266069007104,543.7536974848051,543.7758783116496
2020-05-08 12:03:00+05:30,543.25,543.25,542.5,542.7,61083,36.20336548725281,543.0547473948582,543.4226393019906,543.5399511005812,543.6132044868311,543.6780711924088
2020-05-08 12:04:00+05:30,542.7,542.9,542.3,542.35,62934,33.03594660571849,542.702373697429,543.154479476493,543.323596355021,543.4447772219203,543.5573374476443
2020-05-08 12:05:00+05:30,542.4,542.6,541.3,541.75,131421,28.44201243192481,542.2261868487145,542.8033596073697,543.0374879268353,543.2188069256642,543.393034043313
2020-05-08 12:06:00+05:30,541.75,542.2,541.55,542.2,57381,35.667608138147656,542.2130934243573,542.6525197055273,542.8852173946834,543.0829660022423,543.2845764030118
2020-05-08 12:07:00+05:30,542.2,542.65,542.05,542.6,103656,41.33789872342584,542.4065467121786,542.6393897791455,542.8333596865591,543.0185705352767,543.2223421845562
2020-05-08 12:08:00+05:30,542.3,542.6,542.25,542.35,20361,39.02285419393781,542.3782733560893,542.5670423343591,542.7454761071847,542.9294277972399,543.1430383495965
2020-05-08 12:09:00+05:30,542.35,542.55,542.15,542.55,12957,41.82950499591115,542.4641366780446,542.5627817507693,542.7099349967874,542.8788374242746,543.0891257723605
2020-05-08 12:10:00+05:30,542.55,542.85,542.1,542.4,38871,40.33017462289954,542.4320683390223,542.522086313077,542.6535831791897,542.8149924343713,543.0264779748732
2020-05-08 12:11:00+05:30,542.4,542.7,542.35,542.7,18510,44.606658661042445,542.5660341695111,542.5665647348078,542.6620226011552,542.7996601097885,542.9967981589756
2020-05-08 12:12:00+05:30,542.7,543.8,542.7,543.35,51828,52.54282490835838,542.9580170847555,542.7624235511058,542.7871094009452,542.8730387618168,543.0289074172505
2020-05-08 12:13:00+05:30,543.35,543.55,542.85,543.15,25914,50.16146661901333,543.0540085423777,542.8593176633294,542.8530895098642,542.9099669269079,543.039915833864
2020-05-08 12:14:00+05:30,543.15,543.15,542.7,542.7,12957,45.19786985457429,542.8770042711889,542.819488247497,542.8252550535252,542.8819713366536,543.0090143944218
2020-05-08 12:15:00+05:30,542.7,543.2,542.7,542.8,25914,46.465612998784934,542.8385021355944,542.8146161856228,542.8206632256115,542.8710418250997,542.990013085838
2020-05-08 12:16:00+05:30,542.8,543.1,542.6,542.6,11106,44.26033566779786,542.7192510677971,542.7609621392171,542.7805426391367,542.8349029150864,542.9545573507618
2020-05-08 12:17:00+05:30,542.6,542.6,542.3,542.55,11106,43.70192107037015,542.6346255338985,542.7082216044128,542.7386257956573,542.7969158597416,542.9177794097834
2020-05-08 12:18:00+05:30,542.55,542.55,542.05,542.05,29616,38.47437025913973,542.3423127669492,542.5436662033096,542.6134211055378,542.6973270784428,542.8388903725304
2020-05-08 12:19:00+05:30,542.05,542.05,541.3,541.45,90699,33.32315419310393,541.8961563834746,542.2702496524822,542.40188999544,542.531016801317,542.7126276113912
2020-05-08 12:20:00+05:30,541.45,541.55,540.5,540.55,142527,27.397625405268883,541.2230781917373,541.8401872393617,542.0651827235417,542.2668812278081,542.5160251012647
2020-05-08 12:21:00+05:30,540.85,541.1,540.5,540.5,114762,27.109215522342012,540.8615390958687,541.5051404295214,541.7806040465341,542.0312970641003,542.3327500920589
2020-05-08 12:22:00+05:30,540.7,540.9,539.5,540.0,211014,24.3488856336716,540.4307695479343,541.128855322141,541.4568578562552,541.7604574555536,542.1206819018716
2020-05-08 12:23:00+05:30,540.0,540.1,539.7,539.75,44424,23.08328595191,540.0903847739671,540.7841414916057,541.1465200642087,541.4923964614798,541.9051653653379
2020-05-08 12:24:00+05:30,539.95,540.45,539.75,540.2,57381,30.1237906543124,540.1451923869836,540.6381061187044,540.9744255070799,541.3200769332825,541.7501503321254
2020-05-08 12:25:00+05:30,540.2,540.8,539.8,539.8,85146,27.696919600854983,539.9725961934918,540.4285795890282,540.7608935967017,541.1174000088448,541.5728639382958
2020-05-08 12:26:00+05:30,539.8,539.8,538.0,538.1,199908,20.235460203940377,539.0362980967459,539.8464346917712,540.2770947609378,540.7150800076655,541.2571490348143
2020-05-08 12:27:00+05:30,538.15,538.6,538.0,538.45,101805,24.731297108174928,538.743149048373,539.4973260188283,539.9448957134945,540.4130693399768,541.001953668013
2020-05-08 12:28:00+05:30,538.65,539.1,538.3,538.55,75891,26.014408826848594,538.6465745241865,539.2604945141212,539.691278311041,540.1646600946466,540.7790487891027
2020-05-08 12:29:00+05:30,538.55,538.8,538.3,538.8,46275,29.26104320086708,538.7232872620932,539.1453708855909,539.5292277090334,539.9827054153604,540.5991352628206
2020-05-08 12:30:00+05:30,538.8,538.8,538.4,538.5,68487,27.690729018030098,538.6116436310466,538.9840281641932,539.3420953983,539.7850113599791,540.4083047843824
2020-05-08 12:31:00+05:30,538.5,538.9,538.3,538.7,42573,30.373387799960085,538.6558218155233,538.913021123145,539.2253507804272,539.6403431786485,540.2530043494385
2020-05-08 12:32:00+05:30,538.7,539.45,538.7,539.3,48126,37.82565794585312,538.9779109077616,539.0097658423588,539.238923365804,539.5949640881621,540.1663675903986
2020-05-08 12:33:00+05:30,539.45,539.8,539.3,539.7,64785,42.262412304199316,539.3389554538808,539.1823243817691,539.3227554811124,539.6089688764072,540.123970536726
2020-05-08 12:34:00+05:30,539.5,539.85,539.4,539.5,33318,40.69858710619904,539.4194777269404,539.2617432863269,539.3549817572738,539.5944396928862,540.0672459424782
2020-05-08 12:35:00+05:30,539.5,539.5,539.2,539.25,22212,38.76752307532545,539.3347388634702,539.2588074647451,539.3358941650422,539.5485144005014,539.9929508567983
2020-05-08 12:36:00+05:30,539.25,539.35,538.85,539.15,42573,37.99102036714455,539.2423694317351,539.2316055985589,539.3020952259436,539.4953791471012,539.9163189607257
2020-05-08 12:37:00+05:30,539.15,539.5,538.65,538.65,70338,34.29249430338474,538.9461847158675,539.0862041989192,539.1835324575902,539.3826619274877,539.8011990552052
2020-05-08 12:38:00+05:30,538.85,538.85,538.5,538.55,25914,33.588208006397835,538.7480923579337,538.9521531491894,539.0683447380284,539.271640337156,539.6874536865502
2020-05-08 12:39:00+05:30,538.55,538.55,538.1,538.25,64785,31.49822758331794,538.4990461789669,538.7766148618921,538.9195547856596,539.1354216255352,539.5567760786819
2020-05-08 12:40:00+05:30,538.25,538.65,538.0,538.65,59232,37.116651018471295,538.5745230894834,538.7449611464191,538.8705448246305,539.0706987421305,539.4743418897108
2020-05-08 12:41:00+05:30,538.65,538.65,538.2,538.4,22212,35.17482928567519,538.4872615447416,538.6587208598144,538.7849912201523,538.9812722431798,539.3766744451916
2020-05-08 12:42:00+05:30,538.4,539.0,538.4,538.8,31467,40.535317485892826,538.6436307723708,538.6940406448607,538.7877200892154,538.9571026107558,539.3242494956287
2020-05-08 12:43:00+05:30,538.8,539.4,538.8,539.4,24063,47.54251106448781,539.0218153861854,538.8705304836456,538.8990437093581,539.0161555959884,539.331135905117
2020-05-08 12:44:00+05:30,539.3,539.55,539.2,539.25,75891,46.08057756877323,539.1359076930927,538.9653978627341,538.9628539440203,539.0473348498566,539.3237599137427
2020-05-08 12:45:00+05:30,539.4,539.4,538.75,538.75,37020,41.4996505877007,538.9429538465463,538.9115483970506,538.9241532269257,539.0076902032091,539.2715999215843
2020-05-08 12:46:00+05:30,538.75,538.9,538.6,538.7,11106,41.06006867917118,538.8214769232732,538.858661297788,538.8833980947574,538.9666648427813,539.2196362923494
2020-05-08 12:47:00+05:30,538.7,538.95,538.5,538.9,38871,43.63207534703659,538.8607384616366,538.868995973341,538.8864166229832,538.9577761970771,539.1905784475903
2020-05-08 12:48:00+05:30,538.9,538.9,538.55,538.7,29616,41.673642821767885,538.7803692308183,538.8267469800057,538.8525226915317,538.9234060374669,539.1459804069002
2020-05-08 12:49:00+05:30,538.7,539.35,538.6,539.0,38871,45.61679453844701,538.8901846154092,538.8700602350043,538.8793367476169,538.9336185658046,539.1327094608184
2020-05-08 12:50:00+05:30,539.0,539.0,537.3,537.55,98103,33.74291450629002,538.2200923077046,538.5400451762532,538.637639157141,538.749136090364,538.9888267825622
2020-05-08 12:51:00+05:30,537.55,537.95,536.85,536.9,155484,29.976109055871376,537.5600461538522,538.1300338821899,538.3217047649335,538.5025846116488,538.7989334386929
2020-05-08 12:52:00+05:30,537.15,537.15,536.65,537.05,53679,31.866340147421795,537.3050230769261,537.8600254116425,538.0904857167637,538.308906663429,538.6399394897207
2020-05-08 12:53:00+05:30,537.05,537.35,537.0,537.35,22212,35.61004387221631,537.3275115384631,537.7325190587319,537.9558519500794,538.1810524416385,538.5226722633824
2020-05-08 12:54:00+05:30,537.35,537.95,537.1,537.9,38871,41.91169787515212,537.6137557692316,537.7743892940489,537.9456970500648,538.1435787827534,538.466065693984
2020-05-08 12:55:00+05:30,537.9,538.5,537.7,538.45,31467,47.45019826055662,538.0318778846158,537.9432919705366,538.0373884955076,538.1844349450529,538.4646051763491
2020-05-08 12:56:00+05:30,538.45,538.6,538.0,538.6,48126,48.881704113633894,538.3159389423079,538.1074689779025,538.1396814963243,538.2398436190458,538.476913796681
2020-05-08 12:57:00+05:30,538.6,538.65,538.15,538.45,29616,47.48856097873924,538.382969471154,538.1931017334268,538.1961030424471,538.2678644698398,538.4744670878918
2020-05-08 12:58:00+05:30,538.7,538.7,537.9,538.15,29616,44.742058223842946,538.266484735577,538.1823263000701,538.1877206710931,538.2521492071944,538.4449700799015
2020-05-08 12:59:00+05:30,538.15,538.95,537.8,538.95,33318,52.61264192353183,538.6082423677885,538.3742447250527,538.3263169127125,538.3451959795685,538.4908818908195
2020-05-08 13:00:00+05:30,538.8,538.85,538.45,538.85,38871,51.622838806864245,538.7291211838942,538.4931835437895,538.421532019492,538.4125031822928,538.5235289916541
2020-05-08 13:01:00+05:30,538.85,538.85,538.25,538.35,24063,46.874417170254176,538.5395605919471,538.4573876578421,538.4085261977662,538.4041694246538,538.5077536287764
2020-05-08 13:02:00+05:30,538.35,538.4,537.5,537.5,44424,40.11848179890143,538.0197802959735,538.2180407433816,538.2433396163541,538.2836135013666,538.416139662524
2020-05-08 13:03:00+05:30,537.5,537.7,537.35,537.35,25914,39.04889658947253,537.6848901479868,538.0010305575362,538.0809142315625,538.1591317011845,538.3192178750218
2020-05-08 13:04:00+05:30,537.35,537.5,537.0,537.0,48126,36.59712855092558,537.3424450739934,537.7507729181522,537.8843843712784,538.0045808076933,538.1992889772926
2020-05-08 13:05:00+05:30,537.35,537.9,537.25,537.9,35169,45.98826018729503,537.6212225369967,537.7880796886142,537.8872235765004,537.9906367000009,538.1720808884478
2020-05-08 13:06:00+05:30,537.9,537.9,537.45,537.45,27765,42.591342537021795,537.5356112684983,537.7035597664606,537.807728380773,537.9185518066674,538.1064371713162
2020-05-08 13:07:00+05:30,537.45,537.75,537.35,537.6,20361,44.07424745071446,537.5678056342492,537.6776698248455,537.7699595842688,537.8760782324451,538.0603974284693
2020-05-08 13:08:00+05:30,537.55,538.45,537.55,538.05,42573,48.381929294707795,537.8089028171246,537.770752368634,537.8208760234926,537.8992678014524,538.0594522076993
2020-05-08 13:09:00+05:30,538.05,538.55,537.8,538.55,66636,52.73791856283899,538.1794514085623,537.9655642764756,537.9534440192211,537.9860320945921,538.1040474615448
2020-05-08 13:10:00+05:30,538.5,538.55,537.7,538.05,88848,48.34436823529793,538.1147257042811,537.9866732073567,537.97099965209,537.9945611486465,538.0991340559498
2020-05-08 13:11:00+05:30,538.05,538.25,537.85,538.0,46275,47.91449125945373,538.0573628521406,537.9900049055175,537.976272442619,537.995286328827,538.0901218690452
2020-05-08 13:12:00+05:30,538.05,538.35,537.85,538.35,68487,51.18654598242434,538.2036814260703,538.0800036791381,538.0442229075974,538.0425814849834,538.1137471536775
2020-05-08 13:13:00+05:30,538.35,538.35,537.85,537.85,12957,46.6754809035311,538.0268407130352,538.0225027593536,538.0089096516706,538.0169039536523,538.0897701397068
2020-05-08 13:14:00+05:30,537.85,538.2,537.6,538.2,42573,49.99746833250788,538.1134203565176,538.0668770695152,538.0436533513669,538.0413167598321,538.0997910360971
2020-05-08 13:15:00+05:30,538.2,538.35,537.85,538.0,38871,48.151486711885916,538.0567101782588,538.0501578021364,538.035716378391,538.0358078585211,538.0907191237246
2020-05-08 13:16:00+05:30,538.0,538.0,537.8,537.8,11106,46.31012138366454,537.9283550891294,537.9876183516024,537.9928588550472,538.0043668107184,538.0642901124769
2020-05-08 13:17:00+05:30,537.8,538.1,537.5,537.8,27765,46.31012138366454,537.8641775445647,537.9407137637018,537.9577936086749,537.9771179026226,538.0402637386154
2020-05-08 13:18:00+05:30,537.8,538.3,537.6,538.3,22212,51.66890555310932,538.0820887722823,538.0305353227764,538.0200129525522,538.0201688489396,538.063876126014
2020-05-08 13:19:00+05:30,538.3,538.35,538.0,538.0,24063,48.538530313956784,538.0410443861412,538.0229014920823,538.0163742339063,538.017479669081,538.0580692054672
2020-05-08 13:20:00+05:30,538.0,538.0,537.4,537.8,35169,46.51525060250847,537.9205221930706,537.9671761190616,537.9770334641051,537.9884823798702,538.0346083686065
2020-05-08 13:21:00+05:30,537.8,537.8,537.1,537.25,48126,41.40398107328457,537.5852610965353,537.7878820892962,537.8448455615405,537.8900180625542,537.9632803350969
2020-05-08 13:22:00+05:30,537.25,537.6,537.05,537.3,31467,42.02763893946007,537.4426305482676,537.6659115669722,537.7457827321695,537.811348987547,537.9029821228154
2020-05-08 13:23:00+05:30,537.3,537.3,536.3,536.3,111060,34.189899859087944,536.8713152741338,537.3244336752291,537.4829131445022,537.6098357892074,537.7572564752867
2020-05-08 13:24:00+05:30,536.4,536.4,534.95,535.6,246183,29.9757617822779,536.2356576370669,536.8933252564218,537.1405653000472,537.3418576839798,537.5611422502607
2020-05-08 13:25:00+05:30,535.6,535.7,535.05,535.7,85146,31.278891744737592,535.9678288185335,536.5949939423164,536.8786443364022,537.1229433261159,537.3919475002369
2020-05-08 13:26:00+05:30,535.7,535.7,535.05,535.35,42573,29.228668747375167,535.6589144092668,536.2837454567373,536.6007090025108,536.8865508826339,537.2063159093062
2020-05-08 13:27:00+05:30,535.35,536.25,535.05,536.25,70338,40.101122647650776,535.9544572046334,536.275309092553,536.536943729327,536.8016774316161,537.1193780993692
2020-05-08 13:28:00+05:30,536.25,536.65,536.0,536.4,79593,41.70846768858002,536.1772286023167,536.3064818194148,536.5120448694494,536.7481204407339,537.0539800903357
2020-05-08 13:29:00+05:30,536.2,536.45,536.05,536.05,25914,39.073733478767345,536.1136143011583,536.242361364561,536.4280367113677,536.6550377153028,536.9627091730324
2020-05-08 13:30:00+05:30,536.05,536.5,535.9,536.5,48126,43.97412081508784,536.3068071505792,536.3067710234208,536.4411209456645,536.6343660199291,536.9206447027567
2020-05-08 13:31:00+05:30,536.4,536.65,536.25,536.4,40722,43.14366778200458,536.3534035752896,536.3300782675656,536.4336444100891,536.6031172172719,536.8733133661425
2020-05-08 13:32:00+05:30,536.4,536.55,536.1,536.5,25914,44.27694846244509,536.4267017876448,536.3725587006742,536.4457090628001,536.589368254969,536.8393757874022
2020-05-08 13:33:00+05:30,536.5,536.5,535.8,536.05,68487,40.37674595138418,536.2383508938224,536.2919190255056,536.3737619604728,536.5174524876398,536.7676143521838
2020-05-08 13:34:00+05:30,536.05,536.95,536.05,536.5,51828,45.5426970163104,536.3691754469112,536.3439392691292,536.3967143312959,536.5151254892879,536.7432857747126
2020-05-08 13:35:00+05:30,536.5,536.8,536.4,536.55,24063,46.101493313829415,536.4595877234556,536.395454451847,536.4245844528784,536.5197754240495,536.7257143406478
2020-05-08 13:36:00+05:30,536.55,537.0,536.5,537.0,24063,50.97704811446946,536.7297938617278,536.5465908388852,536.5292054614459,536.5838053675096,536.7506494005888
2020-05-08 13:37:00+05:30,537.0,537.6,536.5,536.5,62934,45.99818507519752,536.6148969308639,536.5349431291639,536.5238953775466,536.5726313185083,536.7278630914444
2020-05-08 13:38:00+05:30,536.5,536.65,535.75,535.75,25914,39.72989786826895,536.1824484654319,536.338707346873,536.3831871270836,536.4629471427072,536.6389664467677
2020-05-08 13:39:00+05:30,535.75,536.05,535.6,535.8,55530,40.313847247745535,535.9912242327159,536.2040305101548,536.2771531039774,536.3745541903463,536.5626967697888
2020-05-08 13:40:00+05:30,535.8,536.45,535.8,536.15,11106,44.37654015798926,536.070612116358,536.190522882616,536.2540343577997,536.3446136316335,536.5251788816262
2020-05-08 13:41:00+05:30,536.15,536.3,536.0,536.0,24063,43.02487860167412,536.035306058179,536.142892161962,536.2078462927452,536.2986651474157,536.4774353469329
2020-05-08 13:42:00+05:30,536.0,536.35,536.0,536.25,11106,45.9782405843933,536.1426530290895,536.1696691214715,536.2155106031552,536.2921764610936,536.4567594063026
2020-05-08 13:43:00+05:30,536.3,536.4,535.7,535.7,37020,40.94920962926488,535.9213265145447,536.0522518411037,536.1217814025815,536.2132195996145,536.3879630966387
2020-05-08 13:44:00+05:30,535.7,536.05,535.4,535.4,101805,38.47704750407665,535.6606632572723,535.8891888808278,535.990548420294,536.1047903196659,536.2981482696715
2020-05-08 13:45:00+05:30,535.4,535.8,535.4,535.8,12957,43.38485447061936,535.7303316286361,535.8668916606208,535.9559032529678,536.0641516103772,536.2528620633377
2020-05-08 13:46:00+05:30,535.8,536.1,535.8,535.95,31467,45.15182157137374,535.8401658143181,535.8876687454656,535.9548299342464,536.0489313956602,536.2253291484889
2020-05-08 13:47:00+05:30,535.95,536.35,535.95,536.35,14808,49.663444020070486,536.095082907159,536.0032515590992,536.0266790371106,536.0890738762389,536.2366628622626
2020-05-08 13:48:00+05:30,536.2,536.75,536.2,536.25,49977,48.58742701824323,536.1725414535795,536.0649386693244,536.067282848545,536.1105306927404,536.2378753293297
2020-05-08 13:49:00+05:30,536.25,536.25,535.55,536.0,46275,45.90943696952162,536.0862707267897,536.0487040019933,536.055049603355,536.0957932670417,536.2162502993906
2020-05-08 13:50:00+05:30,536.0,536.0,534.65,534.95,125868,36.748183356632744,535.5181353633949,535.774028001495,535.8541314936541,535.9430208314361,536.1011366358097
2020-05-08 13:51:00+05:30,534.95,534.95,534.1,534.6,55530,34.291744559812415,535.0590676816975,535.4805210011212,535.626107585717,535.7639513872447,535.9646696689178
2020-05-08 13:52:00+05:30,534.6,534.9,534.45,534.45,33318,33.26545149607115,534.7545338408488,535.2228907508409,535.4122698428594,535.5887578689454,535.826972426289
2020-05-08 13:53:00+05:30,534.45,534.45,532.6,533.55,507174,27.874922192292118,534.1522669204244,534.8046680631306,535.0736753259757,535.3169234864195,535.61997493299
2020-05-08 13:54:00+05:30,533.45,534.1,533.3,534.1,85146,34.825494954263434,534.1261334602123,534.628501047348,534.8966434485255,535.1546670215636,535.4817953936272
2020-05-08 13:55:00+05:30,533.9,534.0,532.15,532.5,146229,26.749558480813903,533.3130667301061,534.096375785511,534.4608900942482,534.8007114186885,535.2107230851155
2020-05-08 13:56:00+05:30,532.45,533.75,532.45,533.75,101805,38.707988921338014,533.5315333650531,534.0097818391332,534.3316373498394,534.6606165628633,535.0779300773778
2020-05-08 13:57:00+05:30,533.9,533.95,533.6,533.65,57381,38.17111360686804,533.5907666825265,533.9198363793499,534.2077032862322,534.5258676878149,534.9481182521616
2020-05-08 13:58:00+05:30,533.4,533.65,532.8,533.55,46275,37.609350334054035,533.5703833412632,533.8273772845125,534.0881208705537,534.3957519961062,534.8210165928742
2020-05-08 13:59:00+05:30,533.55,533.9,533.4,533.8,31467,39.98721422067521,533.6851916706316,533.8205329633844,534.0357352577257,534.3163183966254,534.7281969026129
2020-05-08 14:00:00+05:30,533.8,533.9,533.1,533.3,25914,36.95373836934579,533.4925958353158,533.6903997225384,533.9019652108665,534.1808092770754,534.5983608205572
2020-05-08 14:01:00+05:30,533.15,533.9,532.9,533.9,46275,42.58269764019342,533.6962979176578,533.7427997919037,533.9016078997998,534.1433680401319,534.5348734732338
2020-05-08 14:02:00+05:30,533.9,533.9,533.25,533.55,20361,40.32116275546754,533.6231489588289,533.6945998439278,533.8376791907453,534.0642523014476,534.4453395211217
2020-05-08 14:03:00+05:30,533.55,533.8,533.0,533.7,90699,41.74900865705305,533.6615744794144,533.6959498829458,533.8126466106098,534.0156853279212,534.3775813828379
2020-05-08 14:04:00+05:30,533.7,534.0,533.3,533.45,59232,40.029992616020486,533.5557872397072,533.6344624122094,533.7467108632262,533.9402606175317,534.2932558025799
2020-05-08 14:05:00+05:30,533.45,533.9,533.3,533.3,16659,38.99257966890669,533.4278936198536,533.5508468091571,533.6654907062759,533.8548925351942,534.2029598205271
2020-05-08 14:06:00+05:30,533.3,533.3,533.1,533.2,38871,38.28032517774603,533.3139468099268,533.4631351068679,533.5808560324076,533.7675735305016,534.1117816550246
2020-05-08 14:07:00+05:30,533.35,533.7,533.2,533.65,55530,43.29955299295452,533.4819734049634,533.5098513301509,533.593427662879,533.7518970597681,534.0698015045679
2020-05-08 14:08:00+05:30,533.65,534.45,533.65,534.35,66636,50.09788597745282,533.9159867024816,533.7198884976132,533.7309862696283,533.8316441184656,534.0952740950617
2020-05-08 14:09:00+05:30,534.35,534.5,533.75,533.75,48126,45.10575677006186,533.8329933512408,533.7274163732098,533.734443311514,533.8207582360036,534.0638855409651
2020-05-08 14:10:00+05:30,533.75,533.8,533.25,533.8,33318,45.59230975805856,533.8164966756203,533.7455622799073,533.7463627094205,533.8179904712031,534.0398959463319
2020-05-08 14:11:00+05:30,533.8,533.95,533.05,533.95,51828,47.10694457252378,533.8832483378102,533.7966717099305,533.783387671344,533.8355917417093,534.0317235875743
2020-05-08 14:12:00+05:30,534.0,534.35,533.85,534.35,37020,51.02253588677244,534.1166241689051,533.9350037824479,533.886408094736,533.9041795094814,534.0606578068857
2020-05-08 14:13:00+05:30,534.35,534.5,534.0,534.4,40722,51.50579851351552,534.2583120844525,534.0512528368359,533.9797884411475,533.9702889082173,534.0915070971688
2020-05-08 14:14:00+05:30,534.4,534.45,533.75,533.75,51828,45.25441799922565,534.0041560422262,533.975939627627,533.9380087245752,533.9409170537883,534.0604609974262
2020-05-08 14:15:00+05:30,533.75,533.75,533.15,533.55,44424,43.504741630320524,533.7770780211131,533.8694547207202,533.8674616837433,533.8887947799499,534.0140554522056
2020-05-08 14:16:00+05:30,533.55,534.05,533.55,533.85,31467,46.82577942100684,533.8135390105565,533.8645910405402,533.8642868321535,533.8836221426233,533.9991413201869
2020-05-08 14:17:00+05:30,533.85,533.95,531.05,531.6,436836,31.75066561673296,532.7067695052783,533.2984432804051,533.4525983172165,533.5791391902735,533.7810375638063
2020-05-08 14:18:00+05:30,531.45,532.0,530.55,530.95,229524,28.86006306293322,531.8283847526392,532.7113324603038,532.9975804413589,533.228587298237,533.5236705125512
2020-05-08 14:19:00+05:30,530.8,531.0,530.25,530.65,166590,27.610653529207113,531.2391923763196,532.1959993452278,532.570747633839,532.8847756584721,533.262427738683
2020-05-08 14:20:00+05:30,530.65,531.1,530.2,531.1,88848,32.34218212202056,531.1695961881599,531.9219995089209,532.303338973141,532.6468055706758,533.0658433988027
2020-05-08 14:21:00+05:30,531.1,532.3,531.1,532.0,70338,40.691625321964864,531.5847980940799,531.9414996316907,532.2481864325698,532.560564827919,532.9689485443661
2020-05-08 14:22:00+05:30,532.0,532.45,532.0,532.45,38871,44.3870962287012,532.01739904704,532.068624723768,532.2848798084663,532.5458228508633,532.9217714039692
2020-05-08 14:23:00+05:30,532.45,532.8,532.15,532.6,33318,45.60380247003298,532.3086995235201,532.201468542826,532.3421743887451,532.5530464707482,532.8925194581537
2020-05-08 14:24:00+05:30,532.6,532.6,532.1,532.5,29616,44.8985639284341,532.40434976176,532.2761014071195,532.3708699544278,532.5459736079818,532.8568358710488
2020-05-08 14:25:00+05:30,532.5,532.5,532.15,532.15,31467,42.42561118151275,532.27717488088,532.2445760553396,532.3307117808954,532.4931771269175,532.7925780645899
2020-05-08 14:26:00+05:30,532.65,533.4,531.95,531.95,90699,41.03475617087193,532.11358744044,532.1709320415048,532.2614914570962,532.4207535099952,532.7159800587181
2020-05-08 14:27:00+05:30,531.95,532.95,531.95,532.9,24063,49.50307127490756,532.50679372022,532.3531990311286,532.3775839194424,532.4846530419958,532.7327091442892
2020-05-08 14:28:00+05:30,532.9,533.05,532.55,532.7,14808,47.942050824581635,532.60339686011,532.4398992733466,532.4362050249982,532.5133659697296,532.7297355857174
2020-05-08 14:29:00+05:30,532.7,533.1,532.7,532.8,31467,48.81122314686785,532.701698430055,532.5299244550099,532.5023495659076,532.5515838404324,532.7361232597431
2020-05-08 14:30:00+05:30,532.8,533.95,532.8,533.65,49977,55.59747685056665,533.1758492150275,532.8099433412574,532.7110132811971,532.6980393283748,532.8192029634027
2020-05-08 14:31:00+05:30,533.7,534.4,533.55,533.95,44424,57.72757452834479,533.5629246075138,533.0949575059431,532.9362835937067,532.8649674179248,532.9220026940025
2020-05-08 14:32:00+05:30,533.95,534.1,533.15,533.3,33318,51.91628801522365,533.4314623037569,533.1462181294573,533.0024138493964,532.9229717622015,532.9563660854568
2020-05-08 14:33:00+05:30,533.3,533.3,532.5,532.9,25914,48.66933707920743,533.1657311518784,533.084663597093,532.9837931495061,532.9199088605747,532.9512418958699
2020-05-08 14:34:00+05:30,532.9,533.1,532.5,532.95,27765,49.09788815563904,533.0578655759392,533.0509976978199,532.977648940505,532.9239210124981,532.9511289962453
2020-05-08 14:35:00+05:30,532.95,533.55,532.95,533.25,22212,51.70331551258315,533.1539327879696,533.1007482733648,533.0271673149587,532.9673982108317,532.9782990874957
2020-05-08 14:36:00+05:30,533.25,533.7,533.25,533.5,24063,53.8244055330313,533.3269663939848,533.2005612050236,533.1131368940571,533.0384117827208,533.0257264431779
2020-05-08 14:37:00+05:30,533.5,534.1,533.5,533.7,83295,55.50785392626299,533.5134831969924,533.3254209037677,533.2198392769558,533.1266235450247,533.0870240392526
2020-05-08 14:38:00+05:30,533.7,533.75,533.0,533.0,29616,48.801680000009284,533.2567415984962,533.2440656778258,533.1798684993274,533.1097404056881,533.0791127629569
2020-05-08 14:39:00+05:30,533.0,533.25,531.9,532.0,55530,41.15267284658946,532.6283707992482,532.9330492583694,532.9653469539951,532.961775018263,532.9810116026881
2020-05-08 14:40:00+05:30,532.05,532.1,531.0,531.25,99954,36.52836748803487,531.9391853996241,532.512286943777,532.6534656896323,532.7335383491612,532.8236469115346
2020-05-08 14:41:00+05:30,531.25,531.35,530.5,530.75,49977,33.80141970147915,531.344592699812,532.0717152078328,532.30738101879,532.4690665692731,532.6351335559406
2020-05-08 14:42:00+05:30,530.6,530.6,529.55,530.45,177696,32.24596328054194,530.897296349906,531.6662864058746,531.96967537901,532.1998576933701,532.436485050855
2020-05-08 14:43:00+05:30,530.45,531.1,529.9,530.0,236928,30.014785898750688,530.448648174953,531.249714804406,531.6115525828263,531.906543334254,532.2149864098682
2020-05-08 14:44:00+05:30,530.2,530.65,529.7,530.65,125868,36.815504315454916,530.5493240874764,531.0997861033045,531.4367248404942,531.7390042230202,532.0727149180619
2020-05-08 14:45:00+05:30,530.8,531.1,530.0,530.0,90699,33.32779877278918,530.2746620437382,530.8248395774783,531.1755021422225,531.5071369932841,531.8842862891472
2020-05-08 14:46:00+05:30,529.75,530.0,529.05,529.7,107358,31.82906161796349,529.9873310218691,530.5436296831087,530.9072290254547,531.2661853941795,531.6857148083157
2020-05-08 14:47:00+05:30,529.7,529.9,529.0,529.3,92550,29.89846660987554,529.6436655109345,530.2327222623315,530.6150055662811,531.0040273416223,531.4688316439233
